FILING_SEQ_NO,AGEGRP,SALARIES,INCOME_HP,Income_BP,TOTAL_INCOME_OS,Aggregate_Income,TI_special_rates,tax_TI_special_rates,GTI,TTI,pitax
314265190,0,477500,0,0,3669,0,0,0,477500,477500,22750
335863437,0,898151,0,0,0,0,0,0,898151,898151,104630
278798230,0,750020,-178890,0,0,0,0,0,750020,750020,75004
278758919,1,624167,0,0,386215,0,0,0,624167,624167,49833
299064895,0,466320,0,0,22290,0,0,0,466320,466320,21632
285158957,0,765042,0,0,0,0,0,0,765042,765042,78008
298042448,0,579132,0,0,19820,0,0,0,579132,579132,40826
323142576,0,0,0,0,0,0,0,0,0,0,0
284195122,0,721351,0,0,0,0,0,0,721351,721351,69270
290621877,0,3424526,0,0,0,0,0,0,3424526,3424526,852358
277158812,0,2887949,0,0,290892,0,0,0,2887949,2887949,691385
305603755,0,0,0,0,36282,0,0,0,0,0,0
288905150,0,0,0,0,114408,0,0,0,0,0,0
277965410,0,3639844,0,0,11250,0,0,0,3639844,3639844,916953
325910956,1,0,0,0,70,0,0,0,0,0,0
342225241,0,206700,0,0,0,0,0,0,206700,206700,0
280145196,0,1222388,0,0,0,0,0,0,1222388,1222388,191716
309759260,0,0,0,0,260,0,0,0,0,0,0
289622710,0,1485276,-200000,0,10528,0,0,0,1485276,1485276,270583
337836912,0,869205,-200000,0,0,0,0,0,869205,869205,98841
279721385,1,741080,0,0,573844,0,0,0,741080,741080,2472651
299539073,0,264000,0,0,95791,0,0,0,264000,264000,1400
284492837,0,1349915,0,0,15453,0,0,0,1349915,1349915,229974
326017036,0,0,0,0,0,0,0,0,0,0,0
329453442,1,0,0,0,813,0,0,0,0,0,0
322688291,0,0,0,0,750,0,0,0,0,0,0
301551453,1,0,284218,0,758936,0,0,0,279218,279218,2922
331046197,0,72236729,0,0,0,0,0,0,72236729,72236729,21496019
331073093,0,0,0,0,0,0,0,0,0,0,0
307188468,1,0,105000,0,245877,0,0,0,100000,100000,0
304399171,0,0,0,0,0,0,0,0,0,0,0
281523960,0,0,0,0,0,0,0,0,0,0,0
329965004,0,0,0,0,27,0,0,0,0,0,0
328319416,1,0,0,0,0,0,0,0,0,0,0
299596521,0,0,0,0,44618,0,0,0,0,0,0
331858469,0,1180800,0,0,0,0,0,0,1180800,1180800,179240
282860543,0,812618,-34124,0,0,0,0,0,812618,812618,87524
290927418,0,1062920,0,0,0,0,0,0,1062920,1062920,143876
310807732,0,51497253,0,0,0,0,0,0,51497253,51497253,15274176
343295159,0,0,0,0,0,0,0,0,0,0,0
279267757,0,1183518,-109049,0,3627,0,0,0,1183518,1183518,180055
285146973,0,411842,0,0,0,0,0,0,411842,411842,16184
294736917,1,0,145600,0,15052,0,0,0,140600,140600,0
297769571,0,621012,0,0,4261,0,0,0,621012,621012,49202
295225859,0,1197500,0,0,85231,0,0,0,1197500,1197500,184250
307012028,0,0,0,0,2716,0,0,0,0,0,0
287390037,0,0,0,0,8767,0,0,0,0,0,0
269474536,0,0,0,0,124051,0,0,0,0,0,0
323519092,0,0,0,0,0,0,0,0,0,0,0
299024895,0,862343,-74625,0,10262,0,0,0,862343,862343,97469
292754587,0,718153,0,0,0,0,0,0,718153,718153,68631
337232508,0,0,0,0,0,0,0,0,0,0,0
307268155,1,0,0,0,294108,0,0,0,0,0,0
312604330,0,237042,0,0,0,0,0,0,237042,237042,0
293888858,0,1818820,0,0,120978,0,0,0,1818820,1818820,370646
290268902,0,1091495,0,0,0,0,0,0,1091495,1091495,152448
280800420,0,552496,0,0,0,0,0,0,552496,552496,35499
326821095,0,0,0,0,0,0,0,0,0,0,0
337480279,0,72416285,0,0,0,0,0,0,72416285,72416285,21549886
294637403,0,0,0,0,294,0,0,0,0,0,0
332243418,0,0,0,0,0,0,0,0,0,0,0
286175664,0,890882,0,0,0,0,0,0,890882,890882,103176
289817344,0,893761,0,0,100863,0,0,0,893761,893761,103752
310254969,0,0,0,0,0,0,0,0,0,0,0
287894332,0,753020,0,0,0,0,0,0,753020,753020,75604
296219695,0,2705671,0,0,25519,0,0,0,2705671,2705671,636701
327921896,0,246088,0,0,2607,0,0,0,246088,246088,0
273875629,0,1204415,0,0,0,0,0,0,1204415,1204415,186324
281422021,0,1264070,-76716,0,0,0,0,0,1264070,1264070,204221
283090554,0,354796,0,0,0,0,0,0,354796,354796,10480
278413189,0,459750,0,0,286138,0,0,0,459750,459750,20975
322082260,0,0,0,0,52765,0,0,0,0,0,0
288384220,0,711559,0,0,0,0,0,0,711559,711559,67312
330602277,0,0,184800,0,117074,0,0,0,179800,179800,0
283306595,1,0,0,0,0,0,0,0,0,0,0
301329586,0,0,0,0,635,0,0,0,0,0,0
340706989,0,0,0,0,0,0,0,0,0,0,0
329739841,0,1479957,0,0,0,0,0,0,1479957,1479957,268987
317107177,1,293007,0,0,243014,0,0,0,293007,293007,4301
314707522,0,0,0,0,0,0,0,0,0,0,0
282951889,1,3662364,19211,0,177303,0,0,0,3676575,3676575,927972
330585852,0,0,0,0,0,0,0,0,0,0,0
293256994,1,0,0,0,0,0,0,0,0,0,0
292435722,0,1174714,0,0,0,0,0,0,1174714,1174714,177414
283869223,0,870376,0,0,0,0,0,0,870376,870376,99075
308765793,0,0,336000,0,0,0,0,0,331000,331000,8100
276492230,1,0,0,0,452947,0,0,0,0,0,0
332173149,0,300000,126000,0,42227,0,0,0,421000,421000,17100
285340397,0,665258,0,0,0,0,0,0,665258,665258,58052
300756936,0,1407075,0,0,0,0,0,0,1407075,1407075,247122
285874178,0,868638,0,0,0,0,0,0,868638,868638,98728
316819471,0,0,0,0,418137,0,0,0,0,0,0
304694887,1,0,430039,0,85182,0,0,0,425039,425039,17504
314367321,0,0,401768,0,0,0,0,0,396768,396768,14677
304349888,0,367658,0,0,674422,0,0,0,367658,367658,11766
280810080,0,540133,0,0,29066,0,0,0,540133,540133,33027
289664497,0,1542930,-200000,0,0,0,0,0,1542930,1542930,287879
328039687,0,7924600,0,0,268511,0,0,0,7924600,7924600,2202380
284274612,0,663482,0,0,0,0,0,0,663482,663482,57696
274840821,0,688500,-132742,0,0,0,0,0,688500,688500,62700
332730455,0,0,0,0,0,0,0,0,0,0,0
308839707,0,0,0,0,0,0,0,0,0,0,0
308978152,0,66628865,0,0,0,0,0,0,66628865,66628865,19813660
329368367,0,0,0,0,67,0,0,0,0,0,0
310276852,0,0,0,0,0,0,0,0,0,0,0
282911686,0,853326,0,0,0,0,0,0,853326,853326,95665
342336207,0,0,0,0,82939,0,0,0,0,0,0
279860874,0,963984,0,0,1000,0,0,0,963984,963984,117797
301310364,0,0,0,0,1077,0,0,0,0,0,0
318433909,0,0,0,0,14850,0,0,0,0,0,0
280311294,0,293475,0,0,0,0,0,0,293475,293475,4348
279377110,0,1677840,0,0,0,0,0,0,1677840,1677840,328352
326245516,0,0,0,0,261145,0,0,0,0,0,0
344021369,0,0,0,0,99264,0,0,0,0,0,0
317529506,0,0,0,0,0,0,0,0,0,0,0
282982493,0,1194421,-110973,0,0,0,0,0,1194421,1194421,183326
303775907,0,190800,0,0,0,0,0,0,190800,190800,0
313206986,0,0,0,0,6588,0,0,0,0,0,0
339210964,1,0,314899,0,245587,0,0,0,309899,309899,5990
288953757,0,950842,0,0,23555,0,0,0,950842,950842,115168
277822555,1,511648,0,0,175054,0,0,0,511648,511648,27330
290946589,0,1339905,-166840,0,6351,0,0,0,1339905,1339905,226972
313405651,1,0,334241,0,279695,0,0,0,329241,329241,7924
303361306,0,208597877,0,0,0,0,0,0,208597877,208597877,62404363
288753199,0,1023106,0,0,10065,0,0,0,1023106,1023106,131932
322675581,0,0,0,0,0,0,0,0,0,0,0
278117597,0,662931,-200000,0,0,0,0,0,662931,662931,57586
283798900,0,479075,0,0,0,0,0,0,479075,479075,22908
336272345,0,0,0,0,1936,0,0,0,0,0,0
270838205,1,368989,98518,0,565377,0,0,0,462507,462507,21251
279189826,0,758878,0,0,0,0,0,0,758878,758878,76776
307560191,0,0,52342,0,26705,0,0,0,47342,47342,0
272093623,0,972628,-274013,0,0,0,0,0,972628,972628,119526
292845774,0,523530,0,0,0,0,0,0,523530,523530,29706
287651879,0,1163926,0,0,0,0,0,0,1163926,1163926,174178
305854585,1,0,0,0,111099,0,0,0,0,0,0
276869222,0,2135743,0,0,191555,0,0,0,2135743,2135743,465723
276942888,0,228700,58100,0,65000,0,0,0,281800,281800,3180
287209683,1,461624,0,0,175000,0,0,0,461624,461624,21162
295945334,0,0,0,0,85710,0,0,0,0,0,0
333356559,0,107175547,0,0,0,0,0,0,107175547,107175547,31977664
289358764,0,1065690,0,0,0,0,0,0,1065690,1065690,144707
292649419,0,0,0,0,26988,0,0,0,0,0,0
302224557,1,0,0,0,235927,0,0,0,0,0,0
306738252,1,0,92400,0,190543,0,0,0,87400,87400,0
310558764,0,0,0,0,10000,0,0,0,0,0,0
270886953,0,0,0,0,474,0,0,0,0,0,0
283881802,0,981537,0,0,0,0,0,0,981537,981537,121307
279429472,0,1021302,0,0,0,0,0,0,1021302,1021302,131391
318755432,0,547448,-133724,0,3065,0,0,0,547448,547448,34490
345093515,0,1626700,0,0,2844,0,0,0,1626700,1626700,313010
275683398,0,1724276,-37994,0,0,0,0,0,1724276,1724276,342283
279890870,1,1680859,0,0,472482,0,0,0,1680859,1680859,329258
286261575,0,1200629,0,0,37537,0,0,0,1200629,1200629,185189
330688726,0,0,0,0,0,0,0,0,0,0,0
339594583,0,0,0,0,0,0,0,0,0,0,0
334156458,0,0,0,0,0,0,0,0,0,0,0
275977840,0,2364416,0,0,60000,0,0,0,2364416,2364416,534325
293475293,0,1646865,0,0,0,0,0,0,1646865,1646865,319060
274592459,1,665323,-2347,0,44000,0,0,0,665323,665323,58065
301230480,0,0,0,0,0,0,0,0,0,0,0
282041946,0,481361,0,0,7846,0,0,0,481361,481361,23136
279404061,0,868339,0,0,14010,0,0,0,868339,868339,98668
318361006,0,0,0,0,15416,0,0,0,0,0,0
278604784,0,1381318,0,0,8992,0,0,0,1381318,1381318,239395
321450790,0,72000,0,0,81064,0,0,0,72000,72000,0
303601991,0,0,696234,0,397881,0,0,0,691234,691234,63247
338185926,0,0,974400,0,14058,0,0,0,969400,969400,132250
335759437,0,1273953,0,0,0,0,0,0,1273953,1273953,207186
300558145,0,965517,0,0,152430,0,0,0,965517,965517,118103
330726996,0,430752,0,0,15845,0,0,0,430752,430752,18075
319242666,0,686435,0,0,3987,0,0,0,686435,686435,62287
294936068,0,0,0,0,125748,0,0,0,0,0,0
335212661,0,0,-110447,0,1392,0,0,0,0,0,0
290828373,0,520053,0,0,0,0,0,0,520053,520053,29011
277196820,0,853939,0,0,0,0,0,0,853939,853939,95788
275764129,0,967434,0,0,0,0,0,0,967434,967434,118487
275672606,0,2164765,-200000,0,0,0,0,0,2164765,2164765,474430
321405288,0,0,0,0,12655,0,0,0,0,0,0
308464413,0,1048800,12600,0,659770,0,0,0,1056400,1056400,141920
327127395,0,678812,0,0,45100,0,0,0,678812,678812,60762
288871173,0,1946518,-140967,0,7180,0,0,0,1946518,1946518,408955
306676424,0,0,173600,0,387750,0,0,0,168600,168600,0
273031900,2,180000,0,0,725054,0,0,0,180000,180000,0
326867223,0,0,0,0,50984,0,0,0,0,0,0
286854455,0,1909119,0,0,9771,0,0,0,1909119,1909119,397736
281268768,1,146820,0,0,217287,0,0,0,146820,146820,0
273256808,0,673715,-75552,0,19899,0,0,0,673715,673715,59743
275294565,0,768234,-56761,0,0,0,0,0,768234,768234,78647
307427095,1,0,130159,0,919126,0,0,0,125159,125159,0
342481146,0,551757,0,0,0,0,0,0,551757,551757,35351
285239910,0,0,0,0,6853,0,0,0,0,0,0
318794436,0,1562162,-200000,0,0,0,0,0,1562162,1562162,293649
274621878,0,1661430,0,0,17901,0,0,0,1661430,1661430,323429
270819414,0,386742,0,0,0,0,0,0,386742,386742,13674
289859756,0,233305,0,0,0,0,0,0,233305,233305,0
342931082,0,1175983,-200000,0,0,0,0,0,1175983,1175983,177795
283734122,0,848054,0,0,6000,0,0,0,848054,848054,94611
322601550,0,2436540,0,0,51000,0,0,0,2436540,2436540,555962
343134998,0,0,0,0,2886,0,0,0,0,0,0
314856422,0,0,0,0,4800,0,0,0,0,0,0
322905563,0,0,0,0,0,0,0,0,0,0,0
339004199,1,0,0,0,10285,0,0,0,0,0,0
292883409,0,1442683,-124579,0,13284,0,0,0,1442683,1442683,257805
282413012,0,631118,0,0,0,0,0,0,631118,631118,51224
292073220,0,0,0,0,0,0,0,0,0,0,0
326789024,0,0,0,0,381,0,0,0,0,0,0
286144419,0,1023311,0,0,0,0,0,0,1023311,1023311,131993
273309331,1,273070,0,0,64412,0,0,0,273070,273070,2307
304327913,0,74089254,0,0,0,0,0,0,74089254,74089254,22051776
340163531,0,0,0,0,0,0,0,0,0,0,0
272721527,0,0,0,0,5490,0,0,0,0,0,0
273186710,0,1405463,0,0,0,0,0,0,1405463,1405463,246639
287859340,0,0,0,0,738,0,0,0,0,0,0
296813970,0,844835,0,0,0,0,0,0,844835,844835,93967
284104028,0,822904,0,0,6131,0,0,0,822904,822904,89581
282687432,0,330821,0,0,3014,0,0,0,330821,330821,8082
280913866,0,314929,0,0,0,0,0,0,314929,314929,6493
323060140,0,180000,0,0,27692,0,0,0,180000,180000,0
293160898,0,2141576,117600,0,509279,0,0,0,2254176,2254176,501253
329876683,0,0,0,0,86878,0,0,0,0,0,0
335521637,0,0,0,0,299175,0,0,0,0,0,0
278808971,0,910960,-22617,0,0,0,0,0,910960,910960,107192
336166324,0,0,0,0,1680,0,0,0,0,0,0
335919341,0,0,0,0,0,0,0,0,0,0,0
276837976,0,414318,0,0,0,0,0,0,414318,414318,16432
332601224,0,0,0,0,866,0,0,0,0,0,0
321011942,0,48000,0,0,261,0,0,0,48000,48000,0
295483878,0,274881,0,0,0,0,0,0,274881,274881,2488
291365731,1,1272640,0,0,0,0,0,0,1272640,1272640,206792
337854937,0,240000,0,0,1446,0,0,0,240000,240000,0
341789421,0,160800,0,0,10683,0,0,0,160800,160800,0
272167558,0,1186570,-200000,0,0,0,0,0,1186570,1186570,180971
327472607,0,0,-109694,0,1712,0,0,0,0,0,0
286791960,1,0,270550,0,52878,0,0,0,265550,265550,1555
299765259,0,790735,0,0,0,0,0,0,790735,790735,83147
296588532,0,580116,0,0,4072,0,0,0,580116,580116,41023
278040512,0,908972,0,0,0,0,0,0,908972,908972,106794
297793750,0,0,88200,0,48178,0,0,0,83200,83200,0
341282467,0,1826037,0,0,145997,0,0,0,1826037,1826037,372811
292701959,0,173318,0,0,6815,0,0,0,173318,173318,0
281893368,0,587197,0,0,0,0,0,0,587197,587197,42439
293813668,0,1502454,-200000,0,0,0,0,0,1502454,1502454,275736
280529685,0,1479329,0,0,0,0,0,0,1479329,1479329,268799
284599706,1,551027,0,0,41262,0,0,0,551027,551027,35205
324069076,0,0,0,0,273498,0,0,0,0,0,282
296310886,0,221959,130071,0,1120576,0,0,0,347030,347030,9703
286498819,0,1298908,0,0,0,0,0,0,1298908,1298908,214672
338598755,0,0,0,0,7067,0,0,0,0,0,0
321847923,0,1051200,0,0,4048,0,0,0,1051200,1051200,140360
337811344,1,0,252000,0,296937,0,0,0,247000,247000,0
343291203,0,1050000,0,0,331869,0,0,0,1050000,1050000,140000
280134526,0,0,0,0,25087,0,0,0,0,0,0
304218434,0,179457,0,0,260,0,0,0,179457,179457,0
276279713,0,1618840,0,0,139308,0,0,0,1618840,1618840,310652
280170584,0,685425,0,0,0,0,0,0,685425,685425,62085
275302691,0,0,0,0,230339,0,0,0,0,0,0
309310484,0,140504173,0,0,0,0,0,0,140504173,140504173,41976252
299550226,0,986749,0,0,409254,0,0,0,986749,986749,122350
304056908,0,1061520,0,0,119,0,0,0,1061520,1061520,143456
278029530,0,547557,0,0,14064,0,0,0,547557,547557,34511
357485117,0,1100574,-200000,0,106506,0,0,0,1100574,1100574,155172
329104228,0,0,0,0,77371,0,0,0,0,0,0
369371477,0,493656,0,0,0,0,0,0,493656,493656,24366
323270932,0,0,14069,0,0,0,0,0,9069,9069,0
280848137,0,769778,0,0,0,0,0,0,769778,769778,78956
273526135,0,668024,0,0,5000,0,0,0,668024,668024,58605
275274129,0,644846,0,0,17920,0,0,0,644846,644846,53969
289968616,0,975634,163633,0,0,0,0,0,1134267,1134267,165280
340681949,0,577318,0,0,0,0,0,0,577318,577318,40464
285599187,0,993668,0,0,0,0,0,0,993668,993668,123734
335443591,0,0,0,0,80,0,0,0,0,0,0
300015892,0,0,0,0,38297,0,0,0,0,0,0
291026684,0,2361218,0,0,0,0,0,0,2361218,2361218,533365
278810246,0,1142251,0,0,0,0,0,0,1142251,1142251,167675
273915708,0,0,1707426,0,5630,0,0,0,1702426,1702426,335728
343315458,0,62684329,0,0,0,0,0,0,62684329,62684329,18630299
326841775,0,431251,0,0,0,0,0,0,431251,431251,18125
325671568,0,467200,0,0,0,0,0,0,467200,467200,21720
290610687,0,327422,0,0,720,0,0,0,327422,327422,7742
293823438,0,266412,0,0,0,0,0,0,266412,266412,1641
340483949,0,621248,0,0,0,0,0,0,621248,621248,49250
324213849,0,1926384,-200000,0,0,0,0,0,1926384,1926384,402915
325121659,0,0,0,0,1437,0,0,0,0,0,67998
389199955,0,1800203,0,0,127661,0,0,0,1800203,1800203,365061
294696929,0,1152707,0,0,0,0,0,0,1152707,1152707,170812
325945721,0,748274,610088,0,390767,0,0,0,1353362,1353362,713344
285023320,0,404418,0,0,0,0,0,0,404418,404418,15442
335547533,0,596660,0,0,0,0,0,0,596660,596660,44332
276073000,0,105546,0,0,0,0,0,0,105546,105546,0
286301682,0,752898,-11465,0,0,0,0,0,752898,752898,75580
336613344,0,467200,0,0,54688,0,0,0,467200,467200,21720
296624598,0,1213074,0,0,0,0,0,0,1213074,1213074,188922
277150306,0,651243,0,0,735,0,0,0,651243,651243,55249
283185829,0,1708232,-69828,0,42744,0,0,0,1708232,1708232,337470
289762917,0,1007485,0,0,0,0,0,0,1007485,1007485,127246
297505776,0,293724,0,0,24649,0,0,0,293724,293724,4372
285483134,0,4008818,40600,0,7272,0,0,0,4044418,4044418,1038325
291633702,0,633941,0,0,0,0,0,0,633941,633941,51788
313784547,0,409032,0,0,0,0,0,0,409032,409032,15903
313706600,0,0,0,0,22462,0,0,0,0,0,0
295923293,0,886223,-80932,0,0,0,0,0,886223,886223,102245
336279595,0,0,0,0,290740,0,0,0,0,0,0
280974755,0,2698292,0,0,65062,0,0,0,2698292,2698292,634488
277364734,0,514447,0,0,0,0,0,0,514447,514447,27889
288102569,0,1008448,0,0,259990,0,0,0,1008448,1008448,147233
272948995,0,1115956,-167422,0,0,0,0,0,1115956,1115956,159787
272182246,0,869093,0,0,20553,0,0,0,869093,869093,98819
292576855,0,0,63000,0,36795,0,0,0,58000,58000,0
297969818,0,551137,0,0,0,0,0,0,551137,551137,35227
279586529,0,927806,0,0,20835,0,0,0,927806,927806,110561
331402311,0,0,0,0,329720,0,0,0,0,0,0
287899140,0,2278404,0,0,0,0,0,0,2278404,2278404,508521
308520917,2,0,1178406,0,80555,0,0,0,1173406,1173406,177022
311047933,0,0,37800,0,264300,0,0,0,32800,32800,0
292281023,0,2053023,-200000,0,21414,0,0,0,2053023,2053023,440907
268445608,0,0,0,0,7900,0,0,0,0,0,0
289354797,0,0,55636,0,0,0,0,0,50636,50636,0
269575822,0,0,0,0,152858,0,0,0,0,0,0
299252930,0,1005329,0,0,0,0,0,0,1005329,1005329,126599
270904614,0,828658,-24354,0,0,0,0,0,828658,828658,90732
294329927,1,389813,336000,0,452905,0,0,0,720813,720813,69163
277005488,0,1357027,-262258,0,0,0,0,0,1357027,1357027,232108
295493293,0,749664,0,0,0,0,0,0,749664,749664,74933
285110496,0,597570,0,0,4522,0,0,0,597570,597570,44514
286669223,0,1237841,-143180,0,0,0,0,0,1237841,1237841,196352
345542805,0,0,0,0,1605,0,0,0,0,0,0
294934706,0,484855,0,0,0,0,0,0,484855,484855,23486
306203201,0,0,0,0,0,0,0,0,0,0,0
291991908,0,792285,0,0,0,0,0,0,792285,792285,83457
285688010,0,0,0,0,6068,0,0,0,0,0,0
326034520,0,0,0,0,765,0,0,0,0,0,0
312038778,1,0,0,0,207612,0,0,0,0,0,0
325506857,0,0,0,0,10820,0,0,0,0,0,0
287837852,0,297499,0,0,0,0,0,0,297499,297499,4750
281792901,0,1171845,0,0,12966,0,0,0,1171845,1171845,176554
325624824,0,1753621,-35640,0,6000,0,0,0,1753621,1753621,351086
286374441,0,450452,0,0,392048,0,0,0,450452,450452,20045
314708124,0,0,0,0,92433,0,0,0,0,0,0
275693451,0,0,0,0,287496,0,0,0,0,0,0
380990828,0,0,0,0,10000,0,0,0,0,0,0
384779025,0,0,0,0,32100,0,0,0,0,0,0
279208536,0,379800,0,0,0,0,0,0,379800,379800,12980
314095365,0,0,465696,0,0,0,0,0,460696,460696,21070
309953069,0,0,0,0,0,0,0,0,0,0,0
281031924,0,753422,0,0,31169,0,0,0,753422,753422,75684
302940854,0,722087,0,0,0,0,0,0,722087,722087,69417
326945573,0,0,0,0,284725,0,0,0,0,0,0
309123604,0,71144240,0,0,0,0,0,0,71144240,71144240,21168272
328069583,0,260671,0,0,4751,0,0,0,260671,260671,1067
278075589,0,616148,0,0,0,0,0,0,616148,616148,48230
322286397,1,1557500,0,0,9796,0,0,0,1557500,1557500,292250
291122980,0,1319740,-87901,0,0,0,0,0,1319740,1319740,220922
326646884,0,150000,0,0,1111701,0,0,0,150000,150000,0
323399080,0,0,0,0,0,0,0,0,0,0,0
314063209,0,0,0,0,317504,0,0,0,0,0,0
312712473,0,1954979,0,0,0,0,0,0,1954979,1954979,411494
327406949,0,0,0,0,83,0,0,0,0,0,0
288789947,0,1306545,0,0,0,0,0,0,1306545,1306545,216964
300913575,0,0,0,0,0,0,0,0,0,0,0
271924664,0,1776307,-135016,0,0,0,0,0,1776307,1776307,357892
284090509,0,657751,0,0,0,0,0,0,657751,657751,56550
319123141,0,452010,0,0,0,0,0,0,452010,452010,20201
309241751,0,73044337,0,0,0,0,0,0,73044337,73044337,21738301
303675180,1,0,0,0,1897924,0,0,0,0,0,0
341567728,0,0,137200,0,0,0,0,0,132200,132200,0
324455108,0,0,0,0,280600,0,0,0,0,0,0
298446336,0,347868,0,0,0,0,0,0,347868,347868,9787
314205189,0,1025400,0,0,0,0,0,0,1025400,1025400,132620
319642764,0,0,0,0,958,0,0,0,0,0,0
273296150,0,0,0,0,49786,0,0,0,0,0,0
323250588,0,0,0,0,46810,0,0,0,0,0,0
302121618,0,198368,0,0,3596,0,0,0,198368,198368,0
297219015,0,0,0,0,0,0,0,0,0,0,0
334918352,0,0,0,0,8085,0,0,0,0,0,0
271455574,0,865992,0,0,0,0,0,0,865992,865992,98198
302638776,0,709248,0,0,20902,0,0,0,709248,709248,66850
312270041,0,0,0,0,46153,0,0,0,0,0,0
341718640,0,0,0,0,0,0,0,0,0,0,0
276618299,0,0,0,0,1810,0,0,0,0,0,0
299798790,0,339660,0,0,6260,0,0,0,339660,339660,8966
309294238,0,0,0,0,0,0,0,0,0,0,0
338056878,0,0,-30000,0,0,0,0,0,0,0,0
275813428,0,1072454,0,0,97207,0,0,0,1072454,1072454,146736
319798680,0,3000000,-200000,0,35816,0,0,0,3000000,3000000,725000
280606654,0,683679,0,0,55570,0,0,0,683679,683679,153768
338839820,0,144000,0,0,0,0,0,0,144000,144000,0
273619849,1,0,0,0,275692,0,0,0,0,0,0
329691508,0,0,0,0,181350,0,0,0,0,0,0
282075600,0,1422891,-73000,0,17098,0,0,0,1422891,1422891,251867
307798381,0,450000,0,0,395135,0,0,0,450000,450000,20000
326607937,0,0,0,0,61187,0,0,0,0,0,0
340900998,0,0,0,0,4936,0,0,0,0,0,0
284129214,0,345652,0,0,0,0,0,0,345652,345652,9565
284938744,0,300312,33600,0,41295,0,0,0,328912,328912,7891
292322753,0,176649,0,0,80907,0,0,0,176649,176649,0
290050673,0,2298195,0,0,19083,0,0,0,2298195,2298195,514458
279928990,1,748042,0,0,445136,0,0,0,748042,748042,74608
277131617,0,611532,0,0,18764,0,0,0,611532,611532,47306
281182317,0,1014570,0,0,0,0,0,0,1014570,1014570,129371
266719229,0,0,0,0,37900,0,0,0,0,0,0
340993657,0,272500,0,0,0,0,0,0,272500,272500,2250
297701536,0,150000,0,0,0,0,0,0,150000,150000,0
286805029,0,841082,167300,0,28743,0,0,0,1003382,1003382,126015
269842481,0,263204,0,0,0,0,0,0,263204,263204,1320
328520467,0,0,0,0,13052,0,0,0,0,0,0
273513105,1,426326,0,0,0,0,0,0,426326,426326,17633
285712292,0,494191,0,0,0,0,0,0,494191,494191,24419
275774321,0,1095571,0,0,0,0,0,0,1095571,1095571,153671
273666315,0,96000,0,0,2140,0,0,0,96000,96000,0
321503664,0,0,0,0,0,0,0,0,0,0,0
285024770,0,0,0,0,268000,0,0,0,0,0,0
290369461,0,692546,0,0,0,0,0,0,692546,692546,63509
282456168,0,840868,0,0,197480,0,0,0,840868,840868,93174
291149449,1,0,0,0,0,0,0,0,0,0,0
293459372,0,477192,0,0,16485,0,0,0,477192,477192,22719
290774700,0,1729460,0,0,0,0,0,0,1729460,1729460,343838
307117650,0,484384142,0,0,0,0,0,0,484384142,484384142,145140243
307658801,0,0,0,0,35963,0,0,0,0,0,0
290540526,0,0,0,0,278,0,0,0,0,0,0
278161470,0,790657,-103969,0,2789,0,0,0,790657,790657,83131
280514965,0,1960629,-200000,0,150000,0,0,0,1960629,1960629,413189
284804271,0,0,0,0,0,0,0,0,0,0,0
291069657,0,0,0,0,252343,0,0,0,0,0,0
303325252,0,0,0,0,19677,0,0,0,0,0,0
281813236,0,534412,50400,0,42789,0,0,0,579812,579812,40962
309012487,0,0,0,0,268413,0,0,0,0,0,0
290049425,0,901046,-190370,0,0,0,0,0,901046,901046,105209
270287334,0,890068,0,0,0,0,0,0,890068,890068,103014
283991933,0,0,0,0,2536,0,0,0,0,0,0
289840432,0,2708986,0,0,0,0,0,0,2708986,2708986,637696
287820232,0,658544,-93531,0,0,0,0,0,658544,658544,56709
310571782,0,0,1316000,0,78205,0,0,0,1311000,1311000,218300
323486457,0,1441140,-145600,0,0,0,0,0,1441140,1441140,257342
276867871,0,51141938,0,0,0,0,0,0,51141938,51141938,15167581
292727268,0,1082634,0,0,0,0,0,0,1082634,1082634,149790
331093889,0,418108,0,0,0,0,0,0,418108,418108,16811
277092081,0,1163300,0,0,26855,0,0,0,1163300,1163300,173990
278924177,0,1956896,0,0,0,0,0,0,1956896,1956896,412069
272616807,0,1456857,0,0,0,0,0,0,1456857,1456857,262057
298479658,1,1244253,0,0,0,0,0,0,1244253,1244253,198276
294860651,0,1107205,-92000,0,0,0,0,0,1107205,1107205,157162
292269123,0,0,0,0,55878,0,0,0,0,0,0
320417470,0,0,168000,0,34382,0,0,0,163000,163000,0
280417533,0,1072893,0,0,0,0,0,0,1072893,1072893,146868
335196698,0,428939,0,0,1669,0,0,0,428939,428939,17894
277325894,0,686805,0,0,0,0,0,0,686805,686805,62361
278492738,0,448964,0,0,9718,0,0,0,448964,448964,19896
286024987,0,764980,-37710,0,8200,0,0,0,764980,764980,77996
277760535,0,465074,0,0,703944,0,0,0,465074,465074,21507
285595201,0,0,0,0,117101,0,0,0,0,0,0
302760249,0,967211,0,0,0,0,0,0,967211,967211,118442
313571964,0,0,0,0,20863,0,0,0,0,0,0
277720307,0,0,0,0,72733,0,0,0,0,0,0
310558439,0,0,33600,0,158335,0,0,0,28600,28600,0
287281554,0,396105,0,0,0,0,0,0,396105,396105,14610
274572712,0,89677183,0,0,0,0,0,0,89677183,89677183,26728155
278493124,0,498553,0,0,0,0,0,0,498553,498553,24855
310359807,1,0,0,0,82978,0,0,0,0,0,0
